"weeksábado" "weeksexta" "weekterça" "no2_11" "weeksábado:no_7" "weeksábado:no_9" "weeksegunda:no_9" "weekquarta:no_10" "weekterça:no_10" "weekquarta:no_11" "weekquinta:no_11" "weekquinta:no_12" "weeksegunda:no_12" "weekquinta:no_13" "weeksábado:no_13" "weeksegunda:no_13" "weekterça:no_13" "weekquinta:no2_7" "weekquarta:no2_8" "weeksegunda:no2_8" "weekquinta:no2_9" "weekterça:no2_9" "weekquinta:no2_10" "weeksegunda:no2_10" "weekquarta:no2_11" "weeksábado:no2_11" "weeksegunda:no2_11" "weeksábado:no2_12" "weekquarta:no2_13" "weeksegunda:no2_13" "weeksábado:CO_7" "weekquarta:CO_8" "weekquinta:CO_8" "weeksábado:CO_8" "weeksábado:CO_9" "weeksegunda:CO_9" "weeksexta:CO_9" "weekterça:CO_9" "weekquinta:CO_10" "weeksábado:CO_10" "weeksexta:CO_10" "weekquarta:CO_11" "weeksegunda:CO_11" "weeksábado:CO_12" "weeksegunda:CO_12" "weekquarta:CO_13" "weekquinta:CO_13" "weeksábado:CO_13" "weeksexta:CO_13" "seasonFall" "seasonSpring" "seasonFall:Tem" "seasonWinter:Tem" "seasonSpring:Tem" "seasonFall:WS" "seasonWinter:WS" "seasonSpring:WS" "ONI:seasonFall" "ONI:seasonWinter" "ONI:seasonSpring"
0 0 1 0.991450782304967 0 0 0 0 0.548753765342714 0 0 0 0 0 0 0 -0.0305221087668947 0 0 0 0 0.948977721834384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.75086398618462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.890162086232581 0 0 0 -0.250961379130362 0 0.355763645320048 0 0 0 0 0 0 0 0 0.754522884165667 0 0 0 0 0 0.890162086232581 0 0 0 1.82209276780133 0 0 2.15770189098458 0 0 0 0 0 0 0 0 0 2.53180740101752 0 0 0 1.79196526959686 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 1.32768748473083 0 0 0 0 0 0 0.452245414768252 0.382296207081167 0 0.0343338900709734 0 0 0 0.361387327293862 0 0 1.45811706668651 0 1.81769806757404 0 0 0 0 0 0 0 0 0 4.20684840065628 0 0 0 0 0 3.04649692306709 0 0 0 0 0 0 0 2.03799274457267 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 -0.49446483121056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.76546024892333 0 0 0 1.35402929921913 0 0 0 0 0 0 0 2.58307798639933 0 0 0 0 0 0 0 0 0 0 0
1 0 0 -0.0370993788424637 -0.0461322217077116 -0.415026935191485 0 0 0 0 0 0 0 0 -0.295909874126448 0 0 0 0 0 0 0 0 0 0 -0.0370993788424637 0 -0.0854194670442703 0 0 0.439599242581507 0 0 0.962385192087354 1.02695281635632 0 0 0 0 1.04450431612176 0 0 0 1.05132240899446 0 0 0 0.848946092930123 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 -1.01343887191134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 -0.244897837795092 0 0 0.225800743117347 0 0 0 0 0 0.398319294410837 0 0 0.467452686907772 0 0 0 0.0625437331223278 0 0 0 -0.338913078180566 0 0 -0.244897837795092 0 0 -0.454614533963145 0 0 0 0 0 1.32630312652377 0 0 0 0 0 0 0.909546415245021 0 0.771422069901445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 -0.203129303332252 0 0 0 0 -0.343094460290855 0 0 0 0 0 0 0 -0.819230692335454 0 0 0 0 -0.285981200679016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.34128016133393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 -1.16484980933914 0 0 0 -0.929060856471588 0 -1.08795446842307 0 0 0 0 0 0 0 0 -0.0209709920035925 0 0 0 0 0 -1.16484980933914 0 0 0 -0.622224887467279 0 0 1.14602024468486 0 0 0 0 0 0 0 0 0 0.049873990309893 0 0 0 -0.0497778009521005 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 2.970235102482 0 0 0 0 0 0 2.87218361392819 4.66206283283601 0 3.57084950486232 0 0 0 -0.0520852890517848 0 0 2.03593102084426 0 2.94318306193201 0 0 0 0 0 0 0 0 0 1.13312863614874 0 0 0 0 0 2.37368589414253 0 0 0 0 0 0 0 3.13395210999012 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 -0.46313843036343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.883084435362132 0 0 0 1.21598476395159 0 0 0 0 0 0 0 -0.150824799602879 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0.382674392509077 0.156344307882626 -0.712370977926783 0 0 0 0 0 0 0 0 -0.712628303441027 0 0 0 0 0 0 0 0 0 0 0.382674392509077 0 -0.949192723978914 0 0 0.719286739585519 0 0 0.540058348253369 0.496283472786216 0 0 0 0 1.43803529530405 0 0 0 0.45257266600047 0 0 0 0.228036837282139 0 1 0 1.1994786165635 0 0 -0.222047191028921 0 0 0.98 0 0
0 0 0 -0.950786070217085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1.49568063697245 0 0 0.950995438392794 0 0 0.98 0 0
0 0 0 0.104913638331192 0 0 1.3352016198056 0 0 0 0 0 -0.158482990295194 0 0 -0.0111398562406354 0 0 0 0.0441054171854361 0 0 0 0.643328371440933 0 0 0.104913638331192 0 0 0.436513845500498 0 0 0 0 0 1.59113010221356 0 0 0 0 0 0 0.970288725937199 0 0.773463068930683 0 0 0 0 1 0 1.77072537020932 0 0 0.724866738745234 0 0 0.98 0 0
0 0 1 -0.00994983144161765 0 0 0 0 0.119413607134818 0 0 0 0 0 0 0 0.442106664373433 0 0 0 0 0.623365350126633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.856303466337187 0 0 0 0 0 0 0 0 0 0 0 1 0 1.6377367079849 0 0 1.64351458106344 0 0 0.98 0 0
0 0 0 0.464123034711614 0 0 0 1.01771114844962 0 1.15656233174014 0 0 0 0 0 0 0 0 0.313087908500089 0 0 0 0 0 0.464123034711614 0 0 0 -0.243239254821821 0 0 1.00151037956598 0 0 0 0 0 0 0 0 0 1.76934863144231 0 0 0 1.08592844014947 0 0 0 1 0 0.990928214438842 0 0 0.908596307208876 0 0 0.98 0 0
0 0 0 -0.926769162900952 0 0 0 0 0 0 -0.696764748660352 -0.68003448287595 0 -0.0692866138194137 0 0 0 0.165892000416488 0 0 0.126727070870692 0 0.15852620040437 0 0 0 0 0 0 0 0 0 0.217768134850334 0 0 0 0 0 0.608866285227214 0 0 0 0 0 0 0 0.52714629057731 0 0 1 0 1.28410776525177 0 0 0.0606136835305286 0 0 0.98 0 0
0 1 0 0.988318142220254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.34706050968083 0 0 0 3.51744383258032 0 0 0 0 0 0 0 3.26311653435242 1 0 -0.523329053161969 0 0 -0.603639371684178 0 0 0.98 0 0
1 0 0 -0.737766544456602 -0.248150659602143 -0.526787282288545 0 0 0 0 0 0 0 0 -0.505387295660253 0 0 0 0 0 0 0 0 0 0 -0.737766544456602 0 -0.583900859084784 0 0 -0.241575145283102 0 0 0.299790290470984 0.665853968602926 0 0 0 0 0.948150617887283 0 0 0 0.578717744890881 0 0 0 0.31936678440026 0 1 0 1.02719784959096 0 0 0.230210208266198 0 0 0.98 0 0
0 0 0 -1.12516970159944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1.19343367737149 0 0 0.131278902170391 0 0 0.98 0 0
0 0 0 0.184273853810588 0 0 0.847147260005591 0 0 0 0 0 0.544129389110833 0 0 0.513671904470391 0 0 0 0.613523997589438 0 0 0 0.613770179669915 0 0 0.184273853810588 0 0 -0.149191223133391 0 0 0 0 0 0.833203294002875 0 0 0 0 0 0 1.1090355851892 0 1.71549750975903 0 0 0 0 1 0 1.34757962676798 0 0 1.27605544413616 0 0 0.98 0 0
0 0 1 0.216644468019288 0 0 0 0 0.557967073458763 0 0 0 0 0 0 0 0.658293327166327 0 0 0 0 -0.364128169888877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.776849027429059 0 0 0 0 0 0 0 0 0 0 0 1 0 1.72841079586519 0 0 0.498738039097675 0 0 0.98 0 0
0 0 0 5.56823794607064 0 0 0 7.41358964261102 0 4.80445032387721 0 0 0 0 0 0 0 0 0.705715577273896 0 0 0 0 0 5.56823794607064 0 0 0 5.99093472690137 0 0 1.74348156081523 0 0 0 0 0 0 0 0 0 1.33279572115782 0 0 0 1.0061245701153 0 0 0 1 0 0.631254332513699 0 0 0.753132826201179 0 0 0.98 0 0
0 0 0 2.85746005943234 0 0 0 0 0 0 1.98630554899469 -0.399630454606726 0 0.92591750627891 0 0 0 0.576432186858974 0 0 -0.527526378236767 0 1.00371094034141 0 0 0 0 0 0 0 0 0 0.79901642365144 0 0 0 0 0 0.538387266216249 0 0 0 0 0 0 0 0.0833147931787211 0 0 1 0 0.47710838311721 0 0 1.26192240040819 0 0 0.48 0 0
0 1 0 0.765900696205632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.375113412714996 0 0 0 -0.175975861514972 0 0 0 0 0 0 0 1.15622200442827 1 0 0.483153322309229 0 0 0.484604995369702 0 0 0.48 0 0
1 0 0 1.27547681665228 0.0697649773564406 -0.14331599958854 0 0 0 0 0 0 0 0 -0.958633816274321 0 0 0 0 0 0 0 0 0 0 1.27547681665228 0 -0.384116568365207 0 0 0.077491937166345 0 0 0.537412472265606 0.976944750973252 0 0 0 0 1.35354371542673 0 0 0 0.569363166006872 0 0 0 -0.340152245156743 0 1 0 0.540580244633412 0 0 -1.45162199536253 0 0 0.48 0 0
0 0 0 -1.01657151199606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.879096839386487 0 0 0.47047195164173 0 0 0.48 0 0
0 0 0 0.224998174911856 0 0 0.486233111582057 0 0 0 0 0 0.65789330915149 0 0 0.0432795450830932 0 0 0 0.543024554301324 0 0 0 -0.322997128765402 0 0 0.224998174911856 0 0 0.545460575278185 0 0 0 0 0 1.58738584351103 0 0 0 0 0 0 1.83768373097101 0 1.4538527730942 0 0 0 0 1 0 1.30526505242384 0 0 -0.123115884933114 0 0 0.48 0 0
0 0 1 -0.438077309685726 0 0 0 0 0.661156124358515 0 0 0 0 0 0 0 -0.705173590930927 0 0 0 0 2.43140204684568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.340293847517701 0 0 0 0 0 0 0 0 0 0 0 1 0 0.957681048882737 0 0 -0.67430459032404 0 0 0.48 0 0
0 0 0 -0.596797740644517 0 0 0 -0.849826406673564 0 -0.7371116704296 0 0 0 0 0 0 0 0 -0.0567630170575585 0 0 0 0 0 -0.596797740644517 0 0 0 1.00638904741455 0 0 0.825362593061505 0 0 0 0 0 0 0 0 0 0.761000315699727 0 0 0 -0.0289481638900728 0 0 0 1 0 -0.245261850329086 0 0 1.85551023698303 0 0 0.48 0 0
0 0 0 -1.01657151199606 0 0 0 0 0 0 -0.869554826672134 -0.459717032092989 0 -0.21838086402141 0 0 0 3.47758283771921 0 0 -0.971543248747337 0 -1.07559416539669 0 0 0 0 0 0 0 0 0 0.934124984728695 0 0 0 0 0 0.876769800404721 0 0 0 0 0 0 0 -0.198996565711588 0 0 1 0 0.24135575462846 0 0 0.823798044841041 0 0 0.48 0 0
0 1 0 -1.23794474464911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0700091388038668 0 0 0 0.245996454079222 0 0 0 0 0 0 0 -0.230318550971114 1 0 -0.0639136745685095 0 0 1.94030849935087 0 0 0.48 0 0
1 0 0 -0.927813376262523 -0.627908675508002 -1.17991885202091 0 0 0 0 0 0 0 0 -0.447240538081474 0 0 0 0 0 0 0 0 0 0 -0.927813376262523 0 -0.921771350742893 0 0 -0.00233954168501182 0 0 -0.145054646875878 -0.121519213132821 0 0 0 0 -0.189641576815326 0 0 0 -0.546382969976625 0 0 0 -0.365737035096455 0 1 0 0.0116480653317307 0 0 0.894463263480904 0 0 0.48 0 0
0 0 0 -1.62221526170724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 -0.196902336792933 0 0 1.41738588141589 0 0 0.48 0 0
0 0 0 -0.403618268753883 0 0 -0.989208534956198 0 0 0 0 0 0.858983055138847 0 0 0.649347672154207 0 0 0 -0.0632706579764613 0 0 0 -0.643589824127975 0 0 -0.403618268753883 0 0 2.21783943579721 0 0 0 0 0 0.512973981917876 0 0 0 0 0 0 0.882809415239491 0 3.65308592151573 0 0 0 0 1 0 -1.5086541414611 0 0 -0.123115884933114 0 0 0.48 0 0
0 0 1 3.11224811965566 0 0 0 0 2.9958084009654 0 0 0 0 0 0 0 -0.21838086402141 0 0 0 0 0.570083325665364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.368661366840332 0 0 0 0 0 0 0 0 0 0 0 1 0 0.0267604133117778 0 0 0.668334563833344 0 0 0.48 0 0
0 0 0 3.29185281784587 0 0 0 2.31125960794294 0 2.77043920251008 0 0 0 0 0 0 0 0 1.01916694820105 0 0 0 0 0 3.29185281784587 0 0 0 -0.937891053233396 0 0 1.46887341042571 0 0 0 0 0 0 0 0 0 1.43215093234343 0 0 0 -0.118572458345546 0 0 0 1 0 0.265535511396537 0 0 -0.0524506662932513 0 0 0.48 0 0
0 0 0 -1.0113504451882 0 0 0 0 0 0 -0.773073057223931 -0.798605329115508 0 -0.823703519841514 0 0 0 0.828621158530787 0 0 2.62321733490624 0 0.719497557927785 0 0 0 0 0 0 0 0 0 0.766646664226681 0 0 0 0 0 0.375716695762791 0 0 0 0 0 0 0 0.747382229836118 0 0 1 0 0.767265464334132 0 0 -0.759102852691875 0 0 0.48 0 0
0 1 0 1.42271090063379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.18576915378638 0 0 0 2.29911409745278 0 0 0 0 0 0 0 0.528386765241053 1 0 -0.0578687353764904 0 0 -0.631905459140123 0 0 0.48 0 0
1 0 0 -0.423458322623732 0.362485571040209 -0.333000992367954 0 0 0 0 0 0 0 0 -0.239254059049689 0 0 0 0 0 0 0 0 0 0 -0.423458322623732 0 -0.432103971528243 0 0 1.2024539161259 0 0 0.391551521535953 0.543562671657268 0 0 0 0 0.881833745668304 0 0 0 0.807989969175294 0 0 0 0.920428445428347 0 1 0 0.480130852713219 0 0 -0.137248928661086 0 0 0.48 0 0
0 0 0 -1.51883813891171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.567782470997498 0 0 -0.434042846948508 0 0 0.48 0 0
0 0 0 -1.69008913020935 0 0 0.587740215826176 0 0 0 0 0 -1.05737818948968 0 0 -0.929560437484931 0 0 0 -0.0871320080124384 0 0 0 -1.34843901251377 0 0 -1.69008913020935 0 0 -1.38671433317224 0 0 0 0 0 2.10542624671155 0 0 0 0 0 0 -0.382395808323223 0 0.116714936855844 0 0 0 0 1 0 0.655434089281776 0 0 -0.9004332899716 0 0 0.48 0 0
0 0 1 -0.0496299391813154 0 0 0 0 0.644572169749626 0 0 0 0 0 0 0 -0.0879233950946632 0 0 0 0 -0.444643229074793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.09898219987128 0 0 0 0 0 0 0 0 0 0 0 1 0 0.809580038678266 0 0 -0.688437634052013 0 0 0.48 0 0
0 0 0 -0.780579292281013 0 0 0 -0.681222868149863 0 -0.410827868295676 0 0 0 0 0 0 0 0 -1.01338623213628 0 0 0 0 0 -0.780579292281013 0 0 0 -0.84756769606728 0 0 0.845966648625787 0 0 0 0 0 0 0 0 0 0.565210196727184 0 0 0 0.367073372510065 0 0 0 1 0 0.746108177162065 0 0 0.216077164538226 0 0 0.48 0 0
0 0 0 0.226042388273427 0 0 0 0 0 0 0.423300883933791 0.194024930957545 0 0.407069515575964 0 0 0 0.901931906109803 0 0 0.0526556658970457 0 0.240882221943236 0 0 0 0 0 0 0 0 0 0.479766152872644 0 0 0 0 0 1.30047634382891 0 0 0 0 0 0 0 1.09228587280116 0 0 1 0 1.01510797120692 0 0 0.159544989626336 0 0 0.48 0 0
0 1 0 0.2918278300524 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.23320435505554 0 0 0 1.68672356612522 0 0 0 0 0 0 0 1.30171934519653 1 0 1.32037740040389 0 0 1.2053902254963 0 0 0.48 0 0
1 0 0 2.00747038311355 0.666200365425715 7.3271967430645 0 0 0 0 0 0 0 0 1.71089873359242 0 0 0 0 0 0 0 0 0 0 2.00747038311355 0 2.37956611992228 0 0 0.93681735101791 0 0 1.45164706888836 1.8128663718182 0 0 0 0 2.35627424672939 0 0 0 2.19609608672712 0 0 0 6.48995293985973 0 1 0 1.09973711989519 0 0 -1.47988808281847 0 0 0.48 0 0
0 0 0 -1.05311897965104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.743085707566055 0 0 0.35740760181795 0 0 0.48 0 0
0 0 0 0.256324575758986 0 0 0.608246701532058 0 0 0 0 0 1.06487972732511 0 0 -0.119245874324104 0 0 0 0.277295883446123 0 0 0 0.412547104921067 0 0 0.256324575758986 0 0 0.207965890468526 0 0 0 0 0 2.15397468582075 0 0 0 0 0 0 1.3841281653432 0 2.03389335832017 0 0 0 0 1 0 0.637299271705719 0 0 -0.0524506662932513 0 0 0.48 0 0
0 0 1 0.082985157738201 0 0 0 0 0.304601100267409 0 0 0 0 0 0 0 0.239338484098718 0 0 0 0 0.134354770070991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0176194442870201 0 0 0 0 0 0 0 0 0 0 0 1 0 1.49568063697245 0 0 1.09232587567252 0 0 0.48 0 0
0 0 0 -0.259516824857086 0 0 0 -0.668324236787394 0 -0.410827868295676 0 0 0 0 0 0 0 0 -0.107739537588964 0 0 0 0 0 -0.259516824857086 0 0 0 0.846228042955046 0 0 -1.01537896114853 0 0 0 0 0 0 0 0 0 -1.86480670911534 0 0 0 -1.03569672640663 0 0 0 1 0 0.607074575745623 0 0 1.24778935668022 0 0 0.48 0 0
0 0 0 2.89505174044889 0 0 0 0 0 0 1.11358408898594 0.551339778409185 0 0.94380881630315 0 0 0 0.0661893837090269 0 0 1.96252023158651 0 3.41156671614967 0 0 0 0 0 0 0 0 0 -0.867322496301369 0 0 0 0 0 -0.938064939127633 0 0 0 0 0 0 0 -0.870351791018479 0 0 1 0 -0.178767519216875 0 0 0.371540645545923 0 0 0.48 0 0
0 1 0 -1.31417232004379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.294664660956244 0 0 0 -0.865227370267876 0 0 0 0 0 0 0 -1.25531242833357 1 0 -1.17013754670803 0 0 -0.646038502868095 0 0 0.48 0 0
1 0 0 -0.726280197479321 -0.570189121823879 -0.884625457856197 0 0 0 0 0 0 0 0 -0.61198968455468 0 0 0 0 0 0 0 0 0 0 -0.726280197479321 0 -1.01872549182739 0 0 -0.724187679774954 0 0 -1.08929460310454 -0.110921057144277 0 0 0 0 -0.258455737109497 0 0 0 -1.8416803261156 0 0 0 -1.17251074452869 0 1 0 -0.157610232044808 0 0 -0.631905459140123 0 0 -0.13 0 0
0 0 0 -0.909017535754245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.205086119476345 0 0 -0.490575021860398 0 0 -0.13 0 0
0 0 0 0.063145103868352 0 0 -0.151518593870893 0 0 0 0 0 0.749224906930609 0 0 0.54647263951483 0 0 0 1.81960678122611 0 0 0 -0.171795609321352 0 0 0.063145103868352 0 0 0.367607366837687 0 0 0 0 0 -0.934340661643456 0 0 0 0 0 0 -0.949453832712379 0 -0.316997356857254 0 0 0 0 1 0 0.256468102608508 0 0 -0.320978497124728 0 0 -0.13 0 0
0 0 1 0.23961716197385 0 0 0 0 0.433587413892098 0 0 0 0 0 0 0 0.828260772396603 0 0 0 0 0.856622212768186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.45993304426097 0 0 0 0 0 0 0 0 0 0 0 1 0 0.489198261501248 0 0 -0.462308934404453 0 0 -0.13 0 0
0 0 0 -0.0151708982494727 0 0 0 0.15718817041062 0 -0.0871753871467031 0 0 0 0 0 0 0 0 1.09508942558825 0 0 0 0 0 -0.0151708982494727 0 0 0 0.535217720341821 0 0 -0.269467113534516 0 0 0 0 0 0 0 0 0 -1.49840597602983 0 0 0 -0.673633183926476 0 0 0 1 0 0.948613640094708 0 0 -0.0241845788373063 0 0 -0.13 0 0
0 0 0 0.162345373217597 0 0 0 0 0 0 -0.143310234825658 -0.595913274395183 0 -0.374929826733506 0 0 0 3.11689395963046 0 0 1.05790986073298 0 0.561474917305808 0 0 0 0 0 0 0 0 0 -0.1456175992137 0 0 0 0 0 -0.594618459675577 0 0 0 0 0 0 0 -0.0727265822313568 0 0 1 0 1.14507416383533 0 0 -0.73083676523593 0 0 -0.13 0 0
0 1 0 0.384762819232219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.889346095201074 0 0 0 -0.955129740974776 0 0 0 0 0 0 0 -0.84988395906671 1 0 0.761220525142113 0 0 -0.108982841205141 0 0 -0.13 0 0
1 0 0 -0.220880930478959 0.211315311391314 -0.301215939523836 0 0 0 0 0 0 0 0 -0.143088267669402 0 0 0 0 0 0 0 0 0 0 -0.220880930478959 0 -0.403703263533793 0 0 -0.369327697127214 0 0 -1.32629753732756 -1.25006417088303 0 0 0 0 -1.2790141305045 0 0 0 -0.901006551306746 0 0 0 -0.945038703064707 0 1 0 0.724950889989997 0 0 -0.0524506662932513 0 0 -0.13 0 0
0 0 0 -0.583222966944094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.933501292114659 0 0 1.02166065703266 0 0 -0.13 0 0
0 0 0 1.27338838992914 0 0 -0.17817702528854 0 0 0 0 0 0.70836603423995 0 0 1.14732246782887 0 0 0 1.53869361489346 0 0 0 0.880930759138726 0 0 1.27338838992914 0 0 2.7858523004501 0 0 0 0 0 -0.601038175105522 0 0 0 0 0 0 -0.645482696727164 0 0.29178729803049 0 0 0 0 1 0 -2.05874360793485 0 0 -0.815635027603765 0 0 -0.13 0 0
0 0 1 0.570632797591856 0 0 0 0 -0.122896396317277 0 0 0 0 0 0 0 -0.20868973775828 0 0 0 0 2.29760496319849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.908659626160835 0 0 0 0 0 0 0 0 0 0 0 1 0 -1.37510292738299 0 0 -0.335111540852701 0 0 -0.13 0 0
0 0 0 0.140416892624606 0 0 0 0.147053531482966 0 0.361903394284934 0 0 0 0 0 0 0 0 0.854306711588845 0 0 0 0 0 0.140416892624606 0 0 0 0.293113876391406 0 0 -0.29142225470957 0 0 0 0 0 0 0 0 0 -0.616344558371622 0 0 0 -0.822335084242738 0 0 0 1 0 -0.0185766306283658 0 0 1.09232587567252 0 0 -0.13 0 0
0 0 0 -0.151962848615273 0 0 0 0 0 0 -0.822191048943016 0.382296207081167 0 3.38895451961589 0 0 0 0.458157514098163 0 0 1.4829820114351 0 -0.0285520645848838 0 0 0 0 0 0 0 0 0 1.37964546488094 0 0 0 0 0 -1.47456566061465 0 0 0 0 0 0 0 0.0243922466509012 0 0 1 0 -0.638182897810335 0 0 -0.56124024050026 0 0 -0.13 0 0
0 1 0 4.8028295520391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.10340346136491 0 0 0 -1.3669741660418 0 0 0 0 0 0 0 -0.609180187856132 1 0 -0.112273188104663 0 0 -0.165515016117031 0 0 -0.13 0 0
1 0 0 2.24241838946702 -0.408940844865058 -0.991259183526787 0 0 0 0 0 0 0 0 -0.885577633675343 0 0 0 0 0 0 0 0 0 0 2.24241838946702 0 1.89283674498292 0 0 -0.936282799131778 0 0 -1.56465155716135 -1.20741769888122 0 0 0 0 -2.45045034510899 0 0 0 1.60970572674352 0 0 0 -1.94868607892191 0 1 0 0.138591788364134 0 0 -0.50470806558837 0 0 -0.13 0 0
0 0 0 -1.01448308527292 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.286692798568605 0 0 -0.532974153044315 0 0 -0.13 0 0
0 0 0 2.80733781807693 0 0 -1.02817085779738 0 0 0 0 0 -0.257826131739147 0 0 -0.690264165910728 0 0 0 0.724153893210787 0 0 0 0.759287431465693 0 0 2.80733781807693 0 0 0.300563225436034 0 0 0 0 0 -0.732785311825391 0 0 0 0 0 0 3.02144493752659 0 -0.749348984550859 0 0 0 0 1 0 0.498265670289277 0 0 -0.165515016117031 0 0 -0.13 0 0
0 0 1 3.56230407849276 0 0 0 0 -0.0399766232728341 0 0 0 0 0 0 0 -0.832649174853634 0 0 0 0 1.08514289545763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.492581596755689 0 0 0 0 0 0 0 0 0 0 0 1 0 0.341097251296778 0 0 -0.858034158787682 0 0 -0.13 0 0
0 0 0 0.929842193972279 0 0 0 0.177457448265928 0 0.365411822264869 0 0 0 0 0 0 0 0 5.08101948841627 0 0 0 0 0 0.929842193972279 0 0 0 1.14978901652364 0 0 5.2707157286721 0 0 0 0 0 0 0 0 0 -0.358059946667703 0 0 0 -0.621119756494664 0 0 0 1 0 0.386434295236921 0 0 -0.207914147300949 0 0 -0.13 0 0
0 0 0 0.383718605870648 0 0 0 0 0 0 0.353132324335098 0.862988826971265 0 0.653075028409257 0 0 0 3.19411461374702 0 0 1.66887707455552 0 0.81385640088911 0 0 0 0 0 0 0 0 0 0.181232528125693 0 0 0 0 0 -0.761243069581422 0 0 0 0 0 0 0 -0.225098220094526 0 0 1 0 0.286692798568605 0 0 0.484604995369702 0 0 -0.13 0 0
